dev_id,week,issues_opened,issues_closed,issues_reopened,avg_pr_merge_days
D843,7,9,4,1,2
D843,8,7,2,1,2
D843,9,7,6,1,3
D843,10,7,4,1,2
D843,11,9,6,1,2
D843,12,9,3,0,3
D843,13,3,2,1,3
D844,1,3,3,0,2
D844,2,3,2,1,2
D844,3,5,3,1,2
D844,4,3,2,1,2
D844,5,9,7,0,1
D844,6,5,3,0,2
D844,7,6,4,0,3
D844,8,9,9,1,1
D844,9,5,2,1,1
D844,10,9,8,1,1
D844,11,5,5,1,3
D844,12,8,8,0,1
D844,13,3,3,0,1
D845,1,5,2,0,1
D845,2,7,5,1,2
D845,3,6,4,1,3
D845,4,9,8,0,2
D845,5,6,3,1,2
D845,6,5,4,1,3
D845,7,6,3,1,2
D845,8,4,4,0,2
D845,9,3,2,1,1
D845,10,5,2,0,2
D845,11,8,4,0,2
D845,12,5,2,0,3
D845,13,3,2,1,3
D846,1,5,2,0,3
D846,2,5,3,0,3
D846,3,4,3,0,3
D846,4,5,4,1,3
D846,5,5,4,0,3
D846,6,5,5,0,3
D846,7,4,2,1,2
D846,8,6,4,4,4
D846,9,9,4,3,8
D846,10,8,6,2,8
D846,11,8,7,2,9
D846,12,5,3,4,9
D846,13,8,7,2,4
D847,1,7,6,0,2
D847,2,8,5,1,1
D847,3,5,2,1,2
D847,4,4,4,0,3
D847,5,3,3,1,2
D847,6,7,2,0,3
D847,7,3,3,1,3
D847,8,9,8,1,1
D847,9,7,7,1,2
D847,10,6,6,1,3
D847,11,7,3,1,1
D847,12,8,4,1,3
D847,13,9,4,0,1
D848,1,6,2,0,2
D848,2,4,3,0,2
D848,3,9,2,1,1
D848,4,6,4,0,2
D848,5,5,4,1,1
D848,6,7,4,0,2
D848,7,5,3,0,3
D848,8,4,2,0,3
D848,9,4,3,0,3
D848,10,8,8,1,2
D848,11,9,4,1,2
D848,12,3,3,1,3
D848,13,9,6,1,1
D849,1,3,3,0,1
D849,2,4,3,0,3
D849,3,6,2,0,1
D849,4,9,4,0,1
D849,5,9,2,1,3
D849,6,9,2,1,2
D849,7,6,2,0,2
D849,8,3,2,1,3
D849,9,8,7,0,3
D849,10,8,4,1,1
D849,11,5,3,0,1
D849,12,8,5,0,3
D849,13,3,2,0,3
D850,1,8,2,1,3
D850,2,9,8,0,2
D850,3,3,3,1,1
D850,4,7,3,0,3
D850,5,7,3,0,3
D850,6,7,7,1,3
D850,7,4,4,0,3
D850,8,8,2,0,1
D850,9,9,8,1,3
D850,10,3,3,0,2
D850,11,8,7,0,2
D850,12,9,8,1,1
D850,13,5,3,0,2
D851,1,4,4,0,2
D851,2,7,4,0,2
D851,3,9,8,0,3
D851,4,8,5,1,1
D851,5,8,3,1,1
D851,6,5,5,1,1
D851,7,9,7,0,2
D851,8,8,6,1,1
D851,9,5,2,0,1
D851,10,6,3,1,2
D851,11,7,5,0,1
D851,12,4,4,1,3
D851,13,6,4,1,3
D852,1,5,5,1,3
D852,2,8,3,0,3
D852,3,5,3,0,3
D852,4,3,3,1,1
D852,5,4,4,0,1
D852,6,6,3,0,1
D852,7,3,2,0,3
D852,8,6,5,0,2
D852,9,7,6,1,2
D852,10,6,6,1,1
D852,11,9,4,0,3
D852,12,9,4,0,2
D852,13,3,3,1,1
D853,1,9,7,1,2
D853,2,3,3,0,2
D853,3,4,4,0,1
D853,4,6,3,1,1
D853,5,7,2,1,3
D853,6,5,4,0,2
D853,7,9,2,1,3
D853,8,9,3,1,2
D853,9,6,4,0,1
D853,10,4,2,0,3
D853,11,9,5,0,3
D853,12,3,3,1,3
D853,13,5,5,0,3
D854,1,5,4,1,2
D854,2,5,2,0,3
D854,3,4,3,1,3
D854,4,7,5,0,2
D854,5,5,5,0,1
D854,6,9,9,0,1
D854,7,5,2,1,3
D854,8,4,4,1,3
D854,9,4,4,1,2
D854,10,3,2,0,2
D854,11,9,7,1,2
D854,12,3,3,1,3
D854,13,9,3,0,2
D855,1,6,6,0,3
D855,2,9,6,0,2
D855,3,6,3,0,1
D855,4,4,3,0,2
D855,5,4,4,0,3
D855,6,4,3,1,1
D855,7,8,7,0,2
D855,8,6,4,0,1
D855,9,7,5,0,1
D855,10,7,3,0,3
D855,11,4,4,1,3
D855,12,4,2,0,1
D855,13,4,3,0,1
D856,1,9,3,1,1
D856,2,5,2,0,3
D856,3,7,3,0,2
D856,4,8,5,0,1
D856,5,6,3,0,2
D856,6,3,2,0,1
D856,7,7,7,0,2
D856,8,6,6,2,5
D856,9,6,3,2,8
D856,10,7,6,3,5
D856,11,8,7,3,9
D856,12,8,3,3,4
D856,13,4,2,2,5
D857,1,7,6,0,1
D857,2,5,3,0,2
D857,3,5,5,1,1
D857,4,9,7,0,1
D857,5,5,5,0,3
D857,6,8,2,1,2
D857,7,5,3,1,2
D857,8,5,5,2,9
D857,9,3,2,3,6
D857,10,6,6,2,7
D857,11,4,2,3,8
D857,12,9,7,2,8
D857,13,5,5,4,6
D858,1,7,6,0,1
D858,2,4,2,1,1
D858,3,8,3,0,2
D858,4,4,2,0,2
D858,5,5,3,1,2
D858,6,3,3,1,3
D858,7,6,4,0,1
D858,8,8,7,1,2
D858,9,5,2,1,3
D858,10,8,4,1,1
D858,11,8,4,1,2
D858,12,9,8,0,1
D858,13,9,8,1,1
D859,1,3,2,0,2
D859,2,8,3,0,1
D859,3,9,9,1,2
D859,4,6,4,1,3
D859,5,9,4,0,1
D859,6,7,2,1,3
D859,7,6,3,0,2
D859,8,9,9,4,9
D859,9,4,4,3,5
D859,10,9,8,4,5
D859,11,6,5,3,8
D859,12,3,3,3,7
D859,13,6,5,2,7
D860,1,6,4,0,2
D860,2,7,3,1,1
D860,3,9,5,1,1
D860,4,4,3,1,3
D860,5,7,6,0,2
D860,6,3,2,1,1
D860,7,9,9,1,2
D860,8,9,6,4,8
D860,9,4,3,4,7
D860,10,4,3,4,9
D860,11,8,3,3,9
D860,12,8,4,4,4
D860,13,6,2,2,6
D861,1,4,4,0,1
D861,2,7,4,0,2
D861,3,7,7,1,1
D861,4,7,6,0,1
D861,5,7,5,0,2
D861,6,5,5,1,3
D861,7,3,2,1,1
D861,8,9,2,0,1
D861,9,4,4,1,2
D861,10,3,3,0,1
D861,11,3,3,0,2
D861,12,9,7,1,2
D861,13,5,2,0,3
D862,1,5,5,0,1
D862,2,9,4,1,2
D862,3,5,5,0,3
D862,4,4,4,1,2
D862,5,9,3,0,1
D862,6,9,5,0,1
D862,7,6,2,0,3
D862,8,3,3,0,2
D862,9,7,7,0,1
D862,10,4,3,0,2
D862,11,6,4,0,1
D862,12,6,2,0,3
D862,13,5,2,1,1
D863,1,4,3,0,3
D863,2,6,5,0,2
D863,3,6,2,0,3
D863,4,4,2,1,2
D863,5,6,6,0,3
D863,6,6,5,1,3
D863,7,9,6,0,1
D863,8,7,6,3,6
D863,9,6,5,3,8
D863,10,7,7,2,4
D863,11,6,3,2,7
D863,12,3,2,3,5
D863,13,5,4,4,8
D864,1,4,4,1,1
D864,2,6,4,0,2
D864,3,9,7,1,2
D864,4,4,4,0,2
D864,5,7,2,1,2
D864,6,6,5,1,2
D864,7,6,4,1,3
D864,8,6,5,0,3
D864,9,5,5,1,3
D864,10,8,5,0,3
D864,11,5,2,0,3
D864,12,3,2,1,3
D864,13,6,6,0,1
D865,1,7,2,1,1
D865,2,3,3,0,2
D865,3,3,2,0,1
D865,4,8,3,1,1
D865,5,9,2,1,1
D865,6,5,4,1,2
D865,7,8,4,0,3
D865,8,9,2,3,4
D865,9,4,3,3,8
D865,10,4,4,2,8
D865,11,5,3,3,8
D865,12,3,3,3,9
D865,13,3,3,2,5
D866,1,9,8,1,3
D866,2,4,2,1,2
D866,3,6,3,1,3
D866,4,4,2,0,1
D866,5,9,9,0,3
D866,6,4,3,1,2
D866,7,6,6,1,2
D866,8,4,2,1,2
D866,9,5,4,1,2
D866,10,5,2,0,1
D866,11,9,8,0,1
D866,12,8,4,1,1
D866,13,6,4,0,1
D867,1,7,3,0,3
D867,2,4,4,1,1
D867,3,9,3,1,1
D867,4,7,2,0,2
D867,5,5,2,1,2
D867,6,4,4,0,2
D867,7,8,2,0,3
D867,8,5,5,0,2
D867,9,9,7,1,1
D867,10,5,5,1,3
D867,11,5,3,1,3
D867,12,5,5,1,3
D867,13,6,5,1,2
D868,1,7,4,1,1
D868,2,8,5,0,3
D868,3,3,3,1,1
D868,4,5,3,0,3
D868,5,8,7,0,3
D868,6,5,3,0,3
D868,7,5,4,0,1
D868,8,9,8,0,3
D868,9,7,5,1,1
D868,10,5,3,1,2
D868,11,3,2,0,2
D868,12,9,5,1,3
D868,13,4,4,1,3
D869,1,6,6,0,3
D869,2,9,2,0,3
D869,3,3,2,1,2
D869,4,5,3,0,3
D869,5,4,2,0,2
D869,6,4,2,0,3
D869,7,8,5,0,3
D869,8,3,2,0,1
D869,9,6,2,0,3
D869,10,4,4,0,1
D869,11,5,3,1,3
D869,12,8,4,1,3
D869,13,6,2,0,3
D870,1,6,5,0,2
D870,2,9,7,0,1
D870,3,8,8,1,2
D870,4,9,9,0,1
D870,5,8,6,1,1
D870,6,6,5,0,2
D870,7,4,4,1,3
D870,8,8,2,0,1
D870,9,3,3,1,3
D870,10,7,4,1,1
D870,11,6,4,0,3
D870,12,4,2,1,3
D870,13,5,5,1,3
D871,1,9,6,0,2
D871,2,3,2,0,1
D871,3,4,4,1,3
D871,4,9,5,1,1
D871,5,3,3,1,1
D871,6,7,6,0,3
D871,7,6,2,1,3
D871,8,5,4,4,8
D871,9,8,8,4,8
D871,10,7,2,3,5
D871,11,5,5,4,8
D871,12,8,2,4,8
D871,13,6,6,3,6
D872,1,3,3,0,3
D872,2,9,3,1,3
D872,3,9,5,0,3
D872,4,5,3,1,1
D872,5,7,4,0,2
D872,6,6,2,1,3
D872,7,6,5,1,2
D872,8,6,3,3,6
D872,9,8,5,2,8
D872,10,7,7,3,7
D872,11,5,5,3,5
D872,12,6,6,4,9
D872,13,9,7,4,6
D873,1,3,2,0,1
D873,2,8,3,0,1
D873,3,8,7,0,3
D873,4,3,2,0,2
D873,5,3,2,1,2
D873,6,8,5,0,2
D873,7,7,2,0,2
D873,8,3,3,1,2
D873,9,9,7,0,1
D873,10,9,6,1,3
D873,11,4,4,1,2
D873,12,5,5,0,2
D873,13,3,3,0,1
D874,1,5,4,1,2
D874,2,5,3,0,3
D874,3,5,4,1,2
D874,4,8,8,0,3
D874,5,3,2,1,1
D874,6,7,7,0,1
D874,7,9,3,0,3
D874,8,4,2,1,3
D874,9,4,3,0,2
D874,10,8,8,1,3
D874,11,3,3,0,1
D874,12,8,8,0,2
D874,13,4,4,1,2
D875,1,8,7,1,2
D875,2,6,3,0,3
D875,3,7,6,0,3
D875,4,5,5,0,2
D875,5,9,6,1,3
D875,6,6,4,1,1
D875,7,7,3,1,3
D875,8,9,6,3,8
D875,9,9,5,3,9
D875,10,7,3,2,6
D875,11,8,7,2,9
D875,12,5,5,3,4
D875,13,6,2,4,5
D876,1,5,5,1,2
D876,2,7,2,0,2
D876,3,7,4,1,2
D876,4,5,4,1,3
D876,5,3,3,1,3
D876,6,8,7,0,3
D876,7,7,3,0,2
D876,8,4,3,2,4
D876,9,5,5,3,4
D876,10,3,3,2,4
D876,11,7,6,4,5
D876,12,4,3,3,8
D876,13,4,4,2,8
D877,1,5,5,0,2
D877,2,7,7,0,2
D877,3,9,9,0,2
D877,4,9,2,0,3
D877,5,5,4,1,2
D877,6,6,6,1,1
D877,7,5,5,1,1
D877,8,7,3,1,1
D877,9,9,7,1,2
D877,10,3,2,1,1
D877,11,7,2,0,1
D877,12,9,8,1,2
D877,13,9,6,0,1
D878,1,4,4,1,2
D878,2,5,2,1,3
D878,3,9,2,1,2
D878,4,9,6,1,2
D878,5,4,4,1,2
D878,6,5,5,0,3
D878,7,5,2,1,1
D878,8,6,2,4,7
D878,9,7,4,3,8
D878,10,7,6,4,7
D878,11,3,3,2,4
D878,12,5,3,3,5
D878,13,5,5,2,9
D879,1,3,3,1,3
D879,2,7,6,1,2
D879,3,3,3,1,2
D879,4,8,5,1,3
D879,5,7,7,0,1
D879,6,3,2,1,1
D879,7,5,2,1,1
D879,8,5,5,3,4
D879,9,3,3,3,6
D879,10,4,4,3,6
D879,11,5,5,3,5
D879,12,5,2,3,9
D879,13,6,2,2,4
D880,1,9,3,0,2
D880,2,6,6,1,3
D880,3,6,6,1,3
D880,4,7,5,0,2
D880,5,5,5,1,2
D880,6,8,5,1,2
D880,7,5,2,1,1
D880,8,5,4,0,1
D880,9,4,3,1,3
D880,10,7,5,1,1
D880,11,3,3,0,2
D880,12,6,5,1,1
D880,13,3,3,0,3
D881,1,8,4,1,1
D881,2,4,2,0,2
D881,3,6,3,1,2
D881,4,4,4,0,3
D881,5,7,3,0,2
D881,6,6,5,0,1
D881,7,9,7,1,2
D881,8,5,5,0,2
D881,9,4,4,1,3
D881,10,4,4,1,3
D881,11,7,7,1,3
D881,12,7,3,0,3
D881,13,9,2,1,1
D882,1,5,4,1,1
D882,2,5,3,0,1
D882,3,5,5,0,1
D882,4,8,8,0,2
D882,5,3,3,0,2
D882,6,5,5,1,3
D882,7,7,5,0,2
D882,8,4,3,0,3
D882,9,8,2,0,2
D882,10,9,8,1,2
D882,11,7,4,1,2
D882,12,3,2,1,2
D882,13,7,3,0,2
D883,1,4,2,0,3
D883,2,4,2,0,3
D883,3,8,3,0,2
D883,4,7,5,1,1
D883,5,4,4,1,2
D883,6,3,3,1,2
D883,7,5,5,1,2
D883,8,8,6,1,1
D883,9,9,8,0,3
D883,10,7,2,1,2
D883,11,3,3,1,2
D883,12,9,3,1,1
D883,13,8,8,0,2
D884,1,4,2,0,1
D884,2,4,4,0,2
D884,3,8,4,0,1
D884,4,7,4,1,2
D884,5,6,3,1,3
D884,6,6,6,0,1
D884,7,6,3,1,2
D884,8,6,2,1,2
D884,9,8,8,0,2
D884,10,5,2,1,2
D884,11,8,2,1,1
D884,12,6,4,1,2
D884,13,7,4,0,3
D885,1,9,8,0,3
D885,2,6,3,0,2
D885,3,4,2,0,2
D885,4,8,6,0,2
D885,5,6,6,0,3
D885,6,6,5,1,1
D885,7,5,5,0,3
D885,8,8,4,1,2
D885,9,3,2,0,3
D885,10,4,4,0,1
D885,11,6,5,0,2
D885,12,7,5,1,3
D885,13,7,2,1,3
D886,1,5,2,1,1
D886,2,7,3,0,2
D886,3,5,4,1,1
D886,4,6,3,0,2
D886,5,6,2,1,1
D886,6,4,2,1,1
D886,7,5,3,1,2
D886,8,4,2,1,3
D886,9,8,5,1,3
D886,10,4,4,1,2
D886,11,9,9,1,3
D886,12,7,2,0,1
D886,13,4,4,0,3
D887,1,6,6,0,1
D887,2,4,2,1,1
D887,3,8,6,0,3
D887,4,8,5,1,3
D887,5,6,4,0,2
D887,6,6,4,1,3
D887,7,6,2,0,3
D887,8,4,4,2,8
D887,9,5,4,3,6
D887,10,6,3,3,9
D887,11,7,4,3,9
D887,12,3,2,3,7
D887,13,6,3,3,8
D888,1,5,2,0,3
D888,2,3,2,0,2
D888,3,8,3,0,3
D888,4,7,3,0,3
D888,5,8,3,1,3
D888,6,3,2,0,3
D888,7,7,2,1,2
D888,8,3,3,0,2
D888,9,4,2,0,2
D888,10,8,7,0,1
D888,11,5,5,0,3
D888,12,8,4,0,3
D888,13,6,3,1,2
D889,1,4,4,1,1
D889,2,4,4,1,2
D889,3,5,3,1,1
D889,4,7,7,1,3
D889,5,8,5,0,3
D889,6,5,3,1,2
D889,7,9,3,1,1
D889,8,6,3,2,9
D889,9,3,3,4,8
D889,10,7,4,4,7
D889,11,3,2,3,8
D889,12,8,8,2,6
D889,13,9,8,2,7
D890,1,4,3,0,2
D890,2,7,5,1,1
D890,3,8,8,1,2
D890,4,7,6,0,3
D890,5,5,5,0,3
D890,6,6,5,1,3
D890,7,5,2,1,1
D890,8,9,7,1,1
D890,9,7,7,0,1
D890,10,3,3,0,1
D890,11,4,2,0,2
D890,12,3,2,1,1
D890,13,5,5,1,2
D891,1,6,2,0,3
D891,2,9,6,1,1
D891,3,3,2,0,3
D891,4,4,4,1,1
D891,5,8,7,0,2
D891,6,4,4,1,3
D891,7,8,7,0,2
D891,8,6,6,4,5
D891,9,7,5,2,4
D891,10,5,4,2,9
D891,11,7,2,4,9
D891,12,9,5,2,4
D891,13,4,4,2,9
D892,1,8,2,0,2
D892,2,5,5,1,3
D892,3,4,3,1,3
D892,4,5,5,0,2
D892,5,5,4,1,3
D892,6,7,6,0,2
D892,7,7,3,0,1
D892,8,6,6,0,1
D892,9,5,4,0,3
D892,10,9,4,0,2
D892,11,5,4,0,2
D892,12,7,7,0,2
D892,13,9,7,0,2
D893,1,9,4,0,3
D893,2,8,5,1,3
D893,3,3,3,1,3
D893,4,3,3,0,2
D893,5,9,6,0,1
D893,6,6,5,0,1
D893,7,3,2,0,1
D893,8,7,7,4,4
D893,9,8,7,2,7
D893,10,6,5,3,6
D893,11,8,3,2,5
D893,12,6,2,4,8
D893,13,6,5,2,9
D894,1,7,2,0,1
D894,2,8,5,1,2
D894,3,8,4,0,2
D894,4,7,4,0,3
D894,5,4,4,1,1
D894,6,7,7,1,1
D894,7,3,2,1,3
D894,8,8,3,3,8
D894,9,4,3,3,5
D894,10,8,4,2,9
D894,11,6,6,3,4
D894,12,3,3,3,9
D894,13,4,2,2,6
D895,1,7,6,1,1
D895,2,3,2,1,2
D895,3,6,6,1,1
D895,4,5,4,1,3
D895,5,7,3,1,1
D895,6,6,5,1,1
D895,7,8,3,1,2
D895,8,7,3,4,5
D895,9,4,2,3,8
D895,10,8,5,2,9
D895,11,6,3,3,6
D895,12,5,5,3,7
D895,13,4,2,2,6
D896,1,7,2,0,2
D896,2,7,4,1,2
D896,3,4,2,1,3
D896,4,3,2,0,1
D896,5,7,4,1,3
D896,6,8,5,1,2
D896,7,8,8,1,3
D896,8,5,5,1,2
D896,9,6,6,1,2
D896,10,6,4,1,1
D896,11,8,8,0,3
D896,12,3,2,0,2
D896,13,9,4,1,3
D897,1,9,8,1,2
D897,2,9,3,0,1
D897,3,3,3,1,1
D897,4,7,2,0,1
D897,5,3,2,1,1
D897,6,6,2,1,1
D897,7,5,4,0,2
D897,8,8,5,0,3
D897,9,6,6,1,3
D897,10,9,2,0,2
D897,11,9,4,1,3
D897,12,8,8,0,3
D897,13,4,2,0,2
D898,1,7,6,1,1
D898,2,6,5,1,1
D898,3,6,6,1,3
D898,4,3,2,0,1
D898,5,6,4,0,3
D898,6,3,3,0,3
D898,7,5,3,0,2
D898,8,5,3,1,2
D898,9,9,6,1,1
D898,10,6,5,0,2
D898,11,5,5,0,2
D898,12,8,6,0,3
D898,13,5,3,1,1
D899,1,5,4,1,1
D899,2,6,3,0,2
D899,3,3,3,1,1
D899,4,6,5,0,3
D899,5,4,3,1,2
D899,6,5,2,1,1
D899,7,4,2,0,3
D899,8,3,2,1,2
D899,9,6,3,1,2
D899,10,4,4,0,3
D899,11,7,3,0,1
D899,12,9,9,1,3
D899,13,3,2,1,1
D900,1,4,3,1,2
D900,2,5,3,0,3
D900,3,4,2,0,3
D900,4,4,4,1,3
D900,5,7,4,1,3
D900,6,6,3,1,2
D900,7,4,2,1,1
D900,8,9,9,0,2
D900,9,3,2,0,2
D900,10,3,3,0,2
D900,11,4,2,0,3
D900,12,5,3,0,1
D900,13,6,2,0,1
D901,1,9,2,1,3
D901,2,7,6,0,1
D901,3,8,8,0,2
D901,4,8,7,0,2
D901,5,7,2,0,2
D901,6,8,5,0,1
D901,7,6,5,0,3
D901,8,4,2,1,1
D901,9,6,6,1,3
D901,10,6,3,0,1
D901,11,8,2,0,2
D901,12,8,3,0,2
D901,13,9,4,1,3
D902,1,9,6,1,1
D902,2,4,2,1,3
D902,3,5,5,1,3
D902,4,5,5,1,1
D902,5,9,7,1,2
D902,6,5,5,0,3
D902,7,3,2,0,3
D902,8,7,3,0,2
D902,9,3,3,0,3
D902,10,6,5,0,1
D902,11,8,6,1,3
D902,12,4,2,1,3
D902,13,5,2,0,1
D903,1,9,5,0,1
D903,2,3,2,0,3
D903,3,6,6,1,2
D903,4,8,2,1,2
D903,5,9,8,1,1
D903,6,4,3,0,2
D903,7,9,8,1,1
D903,8,8,6,1,1
D903,9,9,3,0,2
D903,10,9,4,0,2
D903,11,7,6,0,3
D903,12,7,2,1,2
D903,13,8,3,1,3
D904,1,4,4,0,1
D904,2,4,3,1,1
D904,3,9,2,0,2
D904,4,7,3,1,3
D904,5,3,2,1,2
D904,6,8,6,1,1
D904,7,7,4,0,2
D904,8,6,4,1,3
D904,9,7,6,0,3
D904,10,6,5,1,2
D904,11,8,8,0,3
D904,12,9,5,1,1
D904,13,6,4,1,3
D905,1,3,2,0,2
D905,2,4,2,0,3
D905,3,9,3,1,3
D905,4,7,7,1,1
D905,5,5,5,0,2
D905,6,4,3,0,3
D905,7,5,5,0,2
D905,8,6,2,0,1
D905,9,9,8,1,2
D905,10,4,2,1,3
D905,11,6,4,0,3
D905,12,7,7,0,2
D905,13,6,4,0,3
D906,1,6,2,1,2
D906,2,9,9,0,1
D906,3,7,3,0,3
D906,4,4,2,0,2
D906,5,3,2,1,2
D906,6,7,2,0,3
D906,7,5,4,0,2
D906,8,4,2,0,3
D906,9,9,2,0,3
D906,10,6,6,0,1
D906,11,4,4,0,2
D906,12,9,2,0,1
D906,13,3,2,0,2
D907,1,4,3,0,3
D907,2,4,3,0,1
D907,3,9,2,0,1
D907,4,3,2,0,3
D907,5,5,5,1,2
D907,6,6,2,1,3
D907,7,3,3,0,3
D907,8,7,5,3,9
D907,9,4,4,2,4
D907,10,5,2,3,5
D907,11,9,9,3,6
D907,12,8,6,2,4
D907,13,4,3,2,4
D908,1,3,3,1,1
D908,2,6,4,0,3
D908,3,6,4,0,1
D908,4,5,2,0,3
D908,5,7,2,1,3
D908,6,6,2,0,2
D908,7,7,3,0,2
D908,8,3,3,4,7
D908,9,3,3,3,8
D908,10,8,3,4,9
D908,11,3,2,4,6
D908,12,9,4,2,6
D908,13,3,2,2,6
D909,1,4,4,0,1
D909,2,4,4,0,1
D909,3,7,5,0,3
D909,4,5,2,1,3
D909,5,3,3,1,1
D909,6,4,2,0,1
D909,7,4,4,0,3
D909,8,3,2,2,9
D909,9,5,5,2,9
D909,10,5,2,4,6
D909,11,5,2,4,5
D909,12,5,5,3,6
D909,13,9,4,2,4
D910,1,5,2,1,2
D910,2,9,6,1,3
D910,3,9,6,1,2
D910,4,7,7,0,1
D910,5,5,5,1,3
D910,6,8,4,1,3
D910,7,4,3,1,1
D910,8,5,4,0,1
D910,9,6,3,0,2
D910,10,3,3,0,1
D910,11,9,4,1,3
D910,12,7,6,0,3
D910,13,6,6,0,3
D911,1,9,5,0,3
D911,2,7,3,1,3
D911,3,4,2,0,3
D911,4,5,4,1,3
D911,5,6,4,1,1
D911,6,3,3,0,1
D911,7,7,6,1,3
D911,8,6,2,4,7
D911,9,6,2,2,9
D911,10,3,3,4,4
D911,11,5,3,2,4
D911,12,3,3,3,7
D911,13,9,5,3,6
D912,1,7,2,1,3
D912,2,7,7,0,3
D912,3,7,7,0,2
D912,4,7,4,0,1
D912,5,6,5,1,1
D912,6,9,7,0,3
D912,7,9,8,1,2
D912,8,6,2,3,7
D912,9,6,6,4,7
D912,10,5,5,3,8
D912,11,9,3,4,9
D912,12,7,3,3,8
D912,13,3,2,2,8
D913,1,9,5,0,2
D913,2,3,2,0,3
D913,3,5,3,0,3
D913,4,4,4,0,3
D913,5,4,4,0,3
D913,6,8,8,0,1
D913,7,4,4,1,2
D913,8,4,2,4,9
D913,9,5,5,4,7
D913,10,6,4,2,9
D913,11,7,3,3,4
D913,12,6,3,3,6
D913,13,7,5,3,8
D914,1,5,2,1,3
D914,2,8,6,0,3
D914,3,5,5,1,2
D914,4,6,4,0,3
D914,5,8,6,1,2
D914,6,3,3,0,1
D914,7,9,9,1,2
D914,8,5,3,3,4
D914,9,8,7,4,6
D914,10,5,2,3,9
D914,11,4,2,3,7
D914,12,5,3,4,8
D914,13,4,2,3,7
D915,1,7,4,1,2
D915,2,5,3,0,3
D915,3,4,4,1,1
D915,4,7,3,0,3
D915,5,6,5,0,2
D915,6,8,6,1,3
D915,7,5,5,0,3
D915,8,6,5,2,6
D915,9,7,5,2,9
D915,10,4,2,3,8
D915,11,3,3,4,4
D915,12,6,5,3,8
D915,13,5,2,4,5
D916,1,3,3,1,1
D916,2,5,4,1,1
D916,3,8,5,0,1
D916,4,5,3,0,1
D916,5,6,2,0,2
D916,6,7,2,0,2
D916,7,3,3,1,2
D916,8,6,4,1,2
D916,9,4,3,1,2
D916,10,3,2,1,2
D916,11,8,2,0,2
D916,12,9,7,1,1
D916,13,6,2,1,1
D917,1,5,2,1,1
D917,2,8,8,1,1
D917,3,8,8,1,2
D917,4,4,2,1,3
D917,5,9,2,0,2
D917,6,3,2,1,3
D917,7,6,3,1,2
D917,8,7,7,0,1
D917,9,4,3,1,1
D917,10,4,4,1,3
D917,11,6,3,0,1
D917,12,3,2,1,3
D917,13,8,4,1,1
D918,1,7,6,0,1
D918,2,6,2,1,2
D918,3,3,2,1,1
D918,4,5,4,0,2
D918,5,4,4,0,1
D918,6,6,4,1,1
D918,7,6,2,1,1
D918,8,7,2,1,3
D918,9,5,3,0,2
D918,10,9,3,0,2
D918,11,4,2,1,2
D918,12,4,3,0,3
D918,13,3,2,1,1
D919,1,4,2,0,2
D919,2,3,2,1,2
D919,3,7,2,0,3
D919,4,3,3,0,3
D919,5,6,2,0,1
D919,6,5,3,0,1
D919,7,6,2,1,1
D919,8,5,4,4,5
D919,9,5,3,3,6
D919,10,7,5,2,8
D919,11,6,3,3,7
D919,12,3,2,4,9
D919,13,9,6,3,7
D920,1,6,6,0,1
D920,2,9,2,1,3
D920,3,9,2,1,3
D920,4,9,3,0,2
D920,5,3,3,1,1
D920,6,9,4,0,2
D920,7,4,3,1,3
D920,8,8,7,2,9
D920,9,4,4,2,9
D920,10,9,5,3,9
D920,11,9,8,3,7
D920,12,5,3,3,5
D920,13,3,3,4,9
D921,1,8,4,1,1
D921,2,7,6,0,2
D921,3,9,2,1,2
D921,4,9,2,0,2
D921,5,6,2,1,3
D921,6,6,4,0,1
D921,7,5,4,0,3
D921,8,6,5,0,1
D921,9,4,3,0,3
D921,10,7,3,1,1
D921,11,9,8,1,3
D921,12,6,3,0,2
D921,13,9,6,0,1
D922,1,5,3,1,2
D922,2,4,4,0,1
D922,3,6,4,1,1
D922,4,6,5,0,3
D922,5,4,3,1,1
D922,6,3,2,1,2
D922,7,9,8,0,2
D922,8,8,7,0,3
D922,9,9,8,0,2
D922,10,7,2,0,1
D922,11,7,7,0,2
D922,12,6,2,0,3
D922,13,8,7,0,1
D923,1,6,6,1,2
D923,2,8,6,1,1
D923,3,9,5,1,3
D923,4,3,2,0,3
D923,5,5,3,0,2
D923,6,9,8,1,3
D923,7,9,6,1,1
D923,8,3,3,0,2
D923,9,9,9,0,1
D923,10,9,8,0,2
D923,11,9,5,1,1
D923,12,5,4,1,1
D923,13,5,4,1,3
D924,1,7,5,1,2
D924,2,9,9,0,2
D924,3,4,4,0,1
D924,4,7,7,1,1
D924,5,3,3,1,3
D924,6,7,2,0,2
D924,7,3,2,1,1
D924,8,7,4,3,9
D924,9,8,3,4,6
D924,10,4,4,3,8
D924,11,3,3,3,7
D924,12,7,4,2,5
D924,13,8,3,4,6
D925,1,8,3,1,1
D925,2,8,6,0,2
D925,3,9,3,0,2
D925,4,6,6,1,1
D925,5,7,2,1,1
D925,6,3,3,1,1
D925,7,4,4,1,1
D925,8,7,5,1,3
D925,9,3,2,1,2
D925,10,3,3,0,1
D925,11,5,4,1,3
D925,12,5,4,0,3
D925,13,8,6,1,3
D926,1,9,2,0,3
