dev_id,date,messages_sent,avg_response_hours
D1461,2025-10-25,7,3.81
D1461,2025-10-26,6,1.82
D1461,2025-10-27,12,2.05
D1461,2025-10-28,11,2.97
D1461,2025-10-29,9,2.36
D1461,2025-10-30,4,3.48
D1461,2025-10-31,14,2.99
D1461,2025-11-01,10,1.54
D1461,2025-11-02,5,1.91
D1461,2025-11-03,10,2.13
D1461,2025-11-04,9,2.37
D1461,2025-11-05,6,1.41
D1461,2025-11-06,14,3.59
D1461,2025-11-07,8,1.75
D1461,2025-11-08,12,3.51
D1461,2025-11-09,5,3.28
D1461,2025-11-10,6,1.67
D1461,2025-11-11,10,3.52
D1461,2025-11-12,5,3.05
D1461,2025-11-13,14,3.79
D1461,2025-11-14,10,2.04
D1461,2025-11-15,12,3.6
D1461,2025-11-16,11,2.84
D1461,2025-11-17,9,1.92
D1461,2025-11-18,7,1.88
D1461,2025-11-19,8,2.34
D1461,2025-11-20,14,1.17
D1461,2025-11-21,12,2.05
D1461,2025-11-22,6,2.18
D1461,2025-11-23,4,1.18
D1461,2025-11-24,6,1.81
D1461,2025-11-25,9,2.1
D1461,2025-11-26,12,1.11
D1461,2025-11-27,8,2.05
D1461,2025-11-28,12,3.3
D1461,2025-11-29,11,2.42
D1461,2025-11-30,11,1.08
D1461,2025-12-01,10,2.95
D1461,2025-12-02,14,1.69
D1461,2025-12-03,8,3.45
D1461,2025-12-04,5,2.37
D1461,2025-12-05,13,3.27
D1461,2025-12-06,9,1.64
D1461,2025-12-07,12,1.99
D1461,2025-12-08,11,2.6
D1461,2025-12-09,9,2.59
D1461,2025-12-10,9,3.2
D1461,2025-12-11,12,3.75
D1461,2025-12-12,4,1.69
D1461,2025-12-13,9,1.55
D1461,2025-12-14,7,2.04
D1461,2025-12-15,11,1.36
D1461,2025-12-16,5,3.68
D1461,2025-12-17,5,1.43
D1461,2025-12-18,10,1.93
D1461,2025-12-19,6,1.04
D1461,2025-12-20,4,1.81
D1461,2025-12-21,13,3.29
D1461,2025-12-22,5,1.88
D1461,2025-12-23,14,3.46
D1461,2025-12-24,14,1.75
D1461,2025-12-25,10,2.31
D1461,2025-12-26,14,3.8
D1461,2025-12-27,8,1.15
D1461,2025-12-28,4,3.69
D1461,2025-12-29,4,3.26
D1461,2025-12-30,7,2.45
D1461,2025-12-31,4,3.87
D1461,2026-01-01,9,2.17
D1461,2026-01-02,14,1.06
D1461,2026-01-03,7,2.02
D1461,2026-01-04,6,3.76
D1461,2026-01-05,14,2.16
D1461,2026-01-06,10,3.8
D1461,2026-01-07,6,1.4
D1461,2026-01-08,10,3.83
D1462,2025-10-11,4,1.76
D1462,2025-10-12,12,2.84
D1462,2025-10-13,6,1.87
D1462,2025-10-14,4,2.58
D1462,2025-10-15,14,2.33
D1462,2025-10-16,12,1.91
D1462,2025-10-17,4,1.93
D1462,2025-10-18,6,3.12
D1462,2025-10-19,12,2.17
D1462,2025-10-20,9,3.15
D1462,2025-10-21,10,1.16
D1462,2025-10-22,11,1.15
D1462,2025-10-23,12,3.28
D1462,2025-10-24,9,3.1
D1462,2025-10-25,7,1.99
D1462,2025-10-26,8,3.51
D1462,2025-10-27,4,2.59
D1462,2025-10-28,8,3.41
D1462,2025-10-29,10,3.75
D1462,2025-10-30,14,1.35
D1462,2025-10-31,9,2.23
D1462,2025-11-01,14,3.3
D1462,2025-11-02,14,1.6
D1462,2025-11-03,9,2.53
D1462,2025-11-04,12,2.55
D1462,2025-11-05,4,3.9
D1462,2025-11-06,11,3.84
D1462,2025-11-07,9,2.62
D1462,2025-11-08,9,1.45
D1462,2025-11-09,10,2.63
D1462,2025-11-10,6,2.11
D1462,2025-11-11,4,1.89
D1462,2025-11-12,13,3.27
D1462,2025-11-13,8,2.0
D1462,2025-11-14,14,1.3
D1462,2025-11-15,11,2.37
D1462,2025-11-16,5,2.93
D1462,2025-11-17,8,1.68
D1462,2025-11-18,5,2.75
D1462,2025-11-19,9,2.07
D1462,2025-11-20,6,1.81
D1462,2025-11-21,8,3.48
D1462,2025-11-22,9,3.05
D1462,2025-11-23,4,1.78
D1462,2025-11-24,12,2.35
D1462,2025-11-25,10,3.98
D1462,2025-11-26,7,3.73
D1462,2025-11-27,12,3.76
D1462,2025-11-28,9,3.28
D1462,2025-11-29,4,1.2
D1462,2025-11-30,12,2.0
D1462,2025-12-01,2,8.34
D1462,2025-12-02,2,9.92
D1462,2025-12-03,0,9.02
D1462,2025-12-04,0,8.26
D1462,2025-12-05,0,11.02
D1462,2025-12-06,2,11.72
D1462,2025-12-07,0,8.84
D1462,2025-12-08,2,11.78
D1462,2025-12-09,0,6.99
D1462,2025-12-10,1,9.78
D1462,2025-12-11,2,8.83
D1462,2025-12-12,0,6.04
D1462,2025-12-13,1,6.51
D1462,2025-12-14,1,7.02
D1462,2025-12-15,1,10.71
D1462,2025-12-16,1,9.69
D1462,2025-12-17,2,11.12
D1462,2025-12-18,2,11.89
D1462,2025-12-19,0,6.12
D1462,2025-12-20,0,6.31
D1462,2025-12-21,1,6.45
D1462,2025-12-22,0,10.65
D1462,2025-12-23,2,7.26
D1462,2025-12-24,2,7.19
D1462,2025-12-25,0,7.78
D1462,2025-12-26,2,10.77
D1462,2025-12-27,2,11.95
D1462,2025-12-28,2,10.82
D1462,2025-12-29,1,9.5
D1462,2025-12-30,1,11.08
D1462,2025-12-31,1,6.64
D1462,2026-01-01,0,8.71
D1462,2026-01-02,1,9.11
D1462,2026-01-03,2,6.2
D1462,2026-01-04,0,11.0
D1462,2026-01-05,1,11.24
D1462,2026-01-06,1,6.68
D1462,2026-01-07,0,8.74
D1462,2026-01-08,2,11.2
D1463,2025-10-11,13,3.8
D1463,2025-10-12,13,1.04
D1463,2025-10-13,8,3.54
D1463,2025-10-14,12,2.5
D1463,2025-10-15,12,2.53
D1463,2025-10-16,14,3.74
D1463,2025-10-17,11,1.65
D1463,2025-10-18,14,3.17
D1463,2025-10-19,9,1.11
D1463,2025-10-20,14,3.05
D1463,2025-10-21,14,1.98
D1463,2025-10-22,6,2.8
D1463,2025-10-23,8,2.64
D1463,2025-10-24,7,3.04
D1463,2025-10-25,5,1.63
D1463,2025-10-26,14,3.05
D1463,2025-10-27,9,3.35
D1463,2025-10-28,10,1.97
D1463,2025-10-29,11,2.39
D1463,2025-10-30,12,3.65
D1463,2025-10-31,13,2.59
D1463,2025-11-01,5,2.96
D1463,2025-11-02,8,1.26
D1463,2025-11-03,10,3.34
D1463,2025-11-04,11,2.1
D1463,2025-11-05,10,1.52
D1463,2025-11-06,8,2.78
D1463,2025-11-07,5,3.43
D1463,2025-11-08,6,3.18
D1463,2025-11-09,10,1.99
D1463,2025-11-10,6,2.92
D1463,2025-11-11,9,2.53
D1463,2025-11-12,7,3.64
D1463,2025-11-13,12,3.24
D1463,2025-11-14,11,2.26
D1463,2025-11-15,11,1.9
D1463,2025-11-16,8,3.89
D1463,2025-11-17,9,1.74
D1463,2025-11-18,8,2.39
D1463,2025-11-19,9,1.77
D1463,2025-11-20,11,2.37
D1463,2025-11-21,9,1.54
D1463,2025-11-22,13,2.49
D1463,2025-11-23,6,2.39
D1463,2025-11-24,7,3.29
D1463,2025-11-25,6,2.65
D1463,2025-11-26,8,1.88
D1463,2025-11-27,5,1.5
D1463,2025-11-28,8,1.49
D1463,2025-11-29,14,1.8
D1463,2025-11-30,8,3.47
D1463,2025-12-01,9,1.23
D1463,2025-12-02,9,3.46
D1463,2025-12-03,9,3.26
D1463,2025-12-04,13,2.92
D1463,2025-12-05,10,2.04
D1463,2025-12-06,11,1.06
D1463,2025-12-07,11,3.54
D1463,2025-12-08,8,3.13
D1463,2025-12-09,7,3.42
D1463,2025-12-10,5,1.03
D1463,2025-12-11,12,3.19
D1463,2025-12-12,12,2.2
D1463,2025-12-13,11,1.88
D1463,2025-12-14,8,1.53
D1463,2025-12-15,14,3.25
D1463,2025-12-16,4,2.11
D1463,2025-12-17,8,3.99
D1463,2025-12-18,7,2.79
D1463,2025-12-19,4,3.12
D1463,2025-12-20,8,1.81
D1463,2025-12-21,9,3.5
D1463,2025-12-22,7,1.08
D1463,2025-12-23,11,1.06
D1463,2025-12-24,9,1.97
D1463,2025-12-25,13,1.84
D1463,2025-12-26,13,3.75
D1463,2025-12-27,4,3.25
D1463,2025-12-28,9,3.94
D1463,2025-12-29,9,1.38
D1463,2025-12-30,11,1.07
D1463,2025-12-31,9,3.36
D1463,2026-01-01,4,1.48
D1463,2026-01-02,6,1.87
D1463,2026-01-03,7,2.99
D1463,2026-01-04,10,1.62
D1463,2026-01-05,7,1.59
D1463,2026-01-06,6,1.8
D1463,2026-01-07,5,3.38
D1463,2026-01-08,8,3.75
D1464,2025-10-11,5,3.31
D1464,2025-10-12,5,1.18
D1464,2025-10-13,8,3.74
D1464,2025-10-14,8,1.23
D1464,2025-10-15,12,1.2
D1464,2025-10-16,8,2.32
D1464,2025-10-17,4,3.86
D1464,2025-10-18,11,1.6
D1464,2025-10-19,12,1.24
D1464,2025-10-20,13,2.59
D1464,2025-10-21,6,3.23
D1464,2025-10-22,13,2.81
D1464,2025-10-23,5,2.75
D1464,2025-10-24,12,1.29
D1464,2025-10-25,13,2.12
D1464,2025-10-26,6,1.06
D1464,2025-10-27,13,2.44
D1464,2025-10-28,11,1.72
D1464,2025-10-29,13,1.58
D1464,2025-10-30,5,1.2
D1464,2025-10-31,14,1.49
D1464,2025-11-01,10,2.16
D1464,2025-11-02,4,2.24
D1464,2025-11-03,10,3.48
D1464,2025-11-04,6,1.59
D1464,2025-11-05,4,1.56
D1464,2025-11-06,11,1.94
D1464,2025-11-07,13,3.02
D1464,2025-11-08,4,1.33
D1464,2025-11-09,8,1.91
D1464,2025-11-10,9,1.22
D1464,2025-11-11,10,1.98
D1464,2025-11-12,8,1.25
D1464,2025-11-13,12,1.32
D1464,2025-11-14,4,1.65
D1464,2025-11-15,9,1.2
D1464,2025-11-16,11,2.62
D1464,2025-11-17,9,3.02
D1464,2025-11-18,7,1.05
D1464,2025-11-19,6,3.65
D1464,2025-11-20,8,1.95
D1464,2025-11-21,8,1.54
D1464,2025-11-22,6,3.67
D1464,2025-11-23,7,2.57
D1464,2025-11-24,12,1.84
D1464,2025-11-25,14,3.57
D1464,2025-11-26,7,2.04
D1464,2025-11-27,10,1.75
D1464,2025-11-28,11,2.08
D1464,2025-11-29,12,3.74
D1464,2025-11-30,10,1.7
D1464,2025-12-01,0,9.97
D1464,2025-12-02,1,9.51
D1464,2025-12-03,1,10.81
D1464,2025-12-04,2,8.52
D1464,2025-12-05,2,6.69
D1464,2025-12-06,0,9.51
D1464,2025-12-07,0,7.01
D1464,2025-12-08,2,10.51
D1464,2025-12-09,2,10.37
D1464,2025-12-10,0,10.14
D1464,2025-12-11,1,8.18
D1464,2025-12-12,0,8.57
D1464,2025-12-13,2,8.16
D1464,2025-12-14,1,6.43
D1464,2025-12-15,0,10.55
D1464,2025-12-16,2,11.84
D1464,2025-12-17,0,9.01
D1464,2025-12-18,0,8.2
D1464,2025-12-19,2,9.36
D1464,2025-12-20,1,11.37
D1464,2025-12-21,1,9.61
D1464,2025-12-22,0,6.62
D1464,2025-12-23,0,11.64
D1464,2025-12-24,1,7.98
D1464,2025-12-25,2,9.57
D1464,2025-12-26,0,11.15
D1464,2025-12-27,0,8.79
D1464,2025-12-28,2,9.05
D1464,2025-12-29,2,7.13
D1464,2025-12-30,2,8.96
D1464,2025-12-31,0,7.54
D1464,2026-01-01,0,9.37
D1464,2026-01-02,2,8.67
D1464,2026-01-03,0,11.37
D1464,2026-01-04,0,9.87
D1464,2026-01-05,1,11.32
D1464,2026-01-06,1,10.97
D1464,2026-01-07,2,7.49
D1464,2026-01-08,2,8.82
D1465,2025-10-11,6,3.54
D1465,2025-10-12,8,1.22
D1465,2025-10-13,9,1.34
D1465,2025-10-14,11,1.81
D1465,2025-10-15,9,2.47
D1465,2025-10-16,4,2.58
D1465,2025-10-17,10,1.51
D1465,2025-10-18,7,1.35
D1465,2025-10-19,6,1.69
D1465,2025-10-20,11,2.47
D1465,2025-10-21,9,3.47
D1465,2025-10-22,13,1.54
D1465,2025-10-23,5,2.47
D1465,2025-10-24,10,3.48
D1465,2025-10-25,5,1.97
D1465,2025-10-26,5,2.85
D1465,2025-10-27,5,1.87
D1465,2025-10-28,10,1.46
D1465,2025-10-29,10,1.99
D1465,2025-10-30,14,1.11
D1465,2025-10-31,7,2.19
D1465,2025-11-01,5,3.66
D1465,2025-11-02,5,2.02
D1465,2025-11-03,8,2.66
D1465,2025-11-04,11,3.4
D1465,2025-11-05,14,3.89
D1465,2025-11-06,14,1.25
D1465,2025-11-07,4,2.14
D1465,2025-11-08,13,1.68
D1465,2025-11-09,4,2.53
D1465,2025-11-10,8,2.38
D1465,2025-11-11,13,3.23
D1465,2025-11-12,14,1.16
D1465,2025-11-13,9,2.5
D1465,2025-11-14,11,3.09
D1465,2025-11-15,12,3.02
D1465,2025-11-16,5,1.38
D1465,2025-11-17,12,3.75
D1465,2025-11-18,6,2.78
D1465,2025-11-19,9,2.18
D1465,2025-11-20,7,1.18
D1465,2025-11-21,12,3.09
D1465,2025-11-22,13,3.17
D1465,2025-11-23,11,1.74
D1465,2025-11-24,4,1.23
D1465,2025-11-25,6,3.73
D1465,2025-11-26,5,2.26
D1465,2025-11-27,9,2.93
D1465,2025-11-28,9,1.08
D1465,2025-11-29,13,2.69
D1465,2025-11-30,12,2.28
D1465,2025-12-01,10,1.84
D1465,2025-12-02,11,3.96
D1465,2025-12-03,10,3.17
D1465,2025-12-04,14,2.57
D1465,2025-12-05,4,2.3
D1465,2025-12-06,14,1.63
D1465,2025-12-07,9,3.44
D1465,2025-12-08,14,2.27
D1465,2025-12-09,12,1.35
D1465,2025-12-10,4,2.84
D1465,2025-12-11,11,2.94
D1465,2025-12-12,9,2.4
D1465,2025-12-13,12,2.83
D1465,2025-12-14,14,1.65
D1465,2025-12-15,10,3.71
D1465,2025-12-16,5,3.45
D1465,2025-12-17,8,3.16
D1465,2025-12-18,14,2.32
D1465,2025-12-19,14,1.97
D1465,2025-12-20,14,2.01
D1465,2025-12-21,7,2.25
D1465,2025-12-22,11,1.02
D1465,2025-12-23,5,1.77
D1465,2025-12-24,11,2.1
D1465,2025-12-25,8,2.32
D1465,2025-12-26,13,2.63
D1465,2025-12-27,11,1.38
D1465,2025-12-28,11,3.14
D1465,2025-12-29,8,2.28
D1465,2025-12-30,13,2.81
D1465,2025-12-31,5,1.22
D1465,2026-01-01,14,2.87
D1465,2026-01-02,12,2.9
D1465,2026-01-03,11,3.44
D1465,2026-01-04,9,2.98
D1465,2026-01-05,13,3.32
D1465,2026-01-06,10,2.99
D1465,2026-01-07,7,3.64
D1465,2026-01-08,6,1.28
D1466,2025-10-11,12,3.67
D1466,2025-10-12,8,1.38
D1466,2025-10-13,9,1.09
D1466,2025-10-14,14,3.5
D1466,2025-10-15,11,1.7
D1466,2025-10-16,8,3.75
D1466,2025-10-17,10,1.13
D1466,2025-10-18,11,3.21
D1466,2025-10-19,10,3.09
D1466,2025-10-20,12,1.04
D1466,2025-10-21,14,3.21
D1466,2025-10-22,7,1.47
D1466,2025-10-23,10,1.87
D1466,2025-10-24,11,3.19
D1466,2025-10-25,7,1.02
D1466,2025-10-26,8,2.71
D1466,2025-10-27,6,2.81
D1466,2025-10-28,13,3.62
D1466,2025-10-29,12,2.19
D1466,2025-10-30,4,3.19
D1466,2025-10-31,5,1.27
D1466,2025-11-01,7,1.95
D1466,2025-11-02,10,3.67
D1466,2025-11-03,10,1.47
D1466,2025-11-04,5,3.68
D1466,2025-11-05,4,3.26
D1466,2025-11-06,10,2.8
D1466,2025-11-07,14,1.73
D1466,2025-11-08,6,2.2
D1466,2025-11-09,8,3.56
D1466,2025-11-10,8,3.2
D1466,2025-11-11,8,2.07
D1466,2025-11-12,13,3.74
D1466,2025-11-13,10,2.74
D1466,2025-11-14,13,2.8
D1466,2025-11-15,13,3.76
D1466,2025-11-16,4,3.81
D1466,2025-11-17,13,1.27
D1466,2025-11-18,14,2.64
D1466,2025-11-19,8,1.98
D1466,2025-11-20,9,2.84
D1466,2025-11-21,12,2.29
D1466,2025-11-22,12,1.2
D1466,2025-11-23,10,1.45
D1466,2025-11-24,14,1.9
D1466,2025-11-25,5,1.92
D1466,2025-11-26,11,3.06
D1466,2025-11-27,12,3.91
D1466,2025-11-28,6,1.54
D1466,2025-11-29,10,1.89
D1466,2025-11-30,9,3.93
D1466,2025-12-01,0,10.97
D1466,2025-12-02,0,7.86
D1466,2025-12-03,0,7.71
D1466,2025-12-04,2,9.16
D1466,2025-12-05,1,8.31
D1466,2025-12-06,0,9.69
D1466,2025-12-07,1,8.14
D1466,2025-12-08,2,7.13
D1466,2025-12-09,1,6.57
D1466,2025-12-10,2,8.42
D1466,2025-12-11,2,9.46
D1466,2025-12-12,1,9.72
D1466,2025-12-13,2,9.83
D1466,2025-12-14,2,9.85
D1466,2025-12-15,0,6.68
D1466,2025-12-16,0,8.93
D1466,2025-12-17,1,9.33
D1466,2025-12-18,1,10.26
D1466,2025-12-19,2,8.17
D1466,2025-12-20,1,6.95
D1466,2025-12-21,0,8.59
D1466,2025-12-22,2,6.53
D1466,2025-12-23,0,10.05
D1466,2025-12-24,0,11.44
D1466,2025-12-25,1,9.89
D1466,2025-12-26,0,10.87
D1466,2025-12-27,1,9.47
D1466,2025-12-28,1,7.22
D1466,2025-12-29,2,8.42
D1466,2025-12-30,1,7.43
D1466,2025-12-31,2,7.63
D1466,2026-01-01,0,11.56
D1466,2026-01-02,0,10.69
D1466,2026-01-03,1,6.02
D1466,2026-01-04,2,9.01
D1466,2026-01-05,0,9.72
D1466,2026-01-06,2,9.76
D1466,2026-01-07,1,11.8
D1466,2026-01-08,2,11.39
D1467,2025-10-11,4,1.38
D1467,2025-10-12,13,1.72
D1467,2025-10-13,14,1.2
D1467,2025-10-14,9,3.73
D1467,2025-10-15,10,1.71
D1467,2025-10-16,13,1.08
D1467,2025-10-17,13,2.93
D1467,2025-10-18,5,2.4
D1467,2025-10-19,8,2.29
D1467,2025-10-20,11,2.88
D1467,2025-10-21,4,3.14
D1467,2025-10-22,10,1.15
D1467,2025-10-23,9,2.01
D1467,2025-10-24,10,3.75
D1467,2025-10-25,5,2.1
D1467,2025-10-26,9,2.98
D1467,2025-10-27,10,3.59
D1467,2025-10-28,10,1.51
D1467,2025-10-29,9,1.03
D1467,2025-10-30,12,2.38
D1467,2025-10-31,14,1.48
D1467,2025-11-01,13,1.67
D1467,2025-11-02,9,2.21
D1467,2025-11-03,13,2.35
D1467,2025-11-04,8,3.67
D1467,2025-11-05,12,1.28
D1467,2025-11-06,11,3.36
D1467,2025-11-07,8,2.05
D1467,2025-11-08,13,3.57
D1467,2025-11-09,14,2.72
D1467,2025-11-10,11,1.09
D1467,2025-11-11,11,3.51
D1467,2025-11-12,12,2.06
D1467,2025-11-13,12,3.39
D1467,2025-11-14,6,3.75
D1467,2025-11-15,14,2.19
D1467,2025-11-16,5,3.8
D1467,2025-11-17,5,3.29
D1467,2025-11-18,12,3.4
D1467,2025-11-19,14,3.82
D1467,2025-11-20,5,1.45
D1467,2025-11-21,14,1.16
D1467,2025-11-22,11,3.99
D1467,2025-11-23,8,1.28
D1467,2025-11-24,7,3.45
D1467,2025-11-25,12,2.76
D1467,2025-11-26,9,1.42
D1467,2025-11-27,14,2.02
D1467,2025-11-28,4,1.42
D1467,2025-11-29,9,1.19
D1467,2025-11-30,14,1.24
D1467,2025-12-01,0,6.07
D1467,2025-12-02,1,9.38
D1467,2025-12-03,0,8.24
D1467,2025-12-04,0,11.11
D1467,2025-12-05,2,9.1
D1467,2025-12-06,2,10.69
D1467,2025-12-07,0,9.47
D1467,2025-12-08,2,10.03
D1467,2025-12-09,1,11.45
D1467,2025-12-10,2,9.34
D1467,2025-12-11,2,11.63
D1467,2025-12-12,2,11.08
D1467,2025-12-13,1,8.06
D1467,2025-12-14,2,11.91
D1467,2025-12-15,2,6.04
D1467,2025-12-16,1,8.36
D1467,2025-12-17,1,7.5
D1467,2025-12-18,1,6.08
D1467,2025-12-19,0,10.65
D1467,2025-12-20,0,7.61
D1467,2025-12-21,2,10.13
D1467,2025-12-22,1,8.43
D1467,2025-12-23,1,7.5
D1467,2025-12-24,0,11.11
D1467,2025-12-25,1,7.12
D1467,2025-12-26,2,6.1
D1467,2025-12-27,2,7.27
D1467,2025-12-28,2,7.8
D1467,2025-12-29,0,11.59
D1467,2025-12-30,1,6.98
D1467,2025-12-31,2,11.64
D1467,2026-01-01,1,9.94
D1467,2026-01-02,2,7.08
D1467,2026-01-03,2,11.74
D1467,2026-01-04,0,9.78
D1467,2026-01-05,1,10.02
D1467,2026-01-06,2,10.43
D1467,2026-01-07,0,6.12
D1467,2026-01-08,1,9.47
D1468,2025-10-11,8,2.32
D1468,2025-10-12,9,3.51
D1468,2025-10-13,5,1.9
D1468,2025-10-14,7,2.33
D1468,2025-10-15,5,2.49
D1468,2025-10-16,13,3.51
D1468,2025-10-17,6,2.42
D1468,2025-10-18,10,1.84
D1468,2025-10-19,10,2.54
D1468,2025-10-20,6,2.03
D1468,2025-10-21,11,2.6
D1468,2025-10-22,14,3.9
D1468,2025-10-23,8,1.47
D1468,2025-10-24,5,3.15
D1468,2025-10-25,8,2.59
D1468,2025-10-26,9,3.58
D1468,2025-10-27,6,2.48
D1468,2025-10-28,10,2.64
D1468,2025-10-29,12,2.71
D1468,2025-10-30,11,2.5
D1468,2025-10-31,12,2.11
D1468,2025-11-01,7,2.2
D1468,2025-11-02,4,3.23
D1468,2025-11-03,6,3.68
D1468,2025-11-04,5,3.79
D1468,2025-11-05,11,1.84
D1468,2025-11-06,4,1.95
D1468,2025-11-07,7,2.38
D1468,2025-11-08,6,3.96
D1468,2025-11-09,7,1.32
D1468,2025-11-10,11,2.54
D1468,2025-11-11,9,3.1
D1468,2025-11-12,9,1.82
D1468,2025-11-13,4,3.21
D1468,2025-11-14,4,1.95
D1468,2025-11-15,5,3.14
D1468,2025-11-16,7,2.44
D1468,2025-11-17,14,3.42
D1468,2025-11-18,5,3.14
D1468,2025-11-19,14,3.88
D1468,2025-11-20,9,1.76
D1468,2025-11-21,4,1.96
D1468,2025-11-22,14,3.43
D1468,2025-11-23,10,1.89
D1468,2025-11-24,9,3.56
D1468,2025-11-25,9,3.45
D1468,2025-11-26,13,1.41
D1468,2025-11-27,10,2.85
D1468,2025-11-28,6,2.3
D1468,2025-11-29,10,1.52
D1468,2025-11-30,5,2.86
D1468,2025-12-01,1,6.96
D1468,2025-12-02,0,8.47
D1468,2025-12-03,1,8.97
D1468,2025-12-04,0,11.88
D1468,2025-12-05,2,11.76
D1468,2025-12-06,2,7.43
D1468,2025-12-07,0,10.33
D1468,2025-12-08,1,9.61
D1468,2025-12-09,2,6.42
D1468,2025-12-10,0,9.08
D1468,2025-12-11,0,7.15
D1468,2025-12-12,1,11.16
D1468,2025-12-13,2,10.13
D1468,2025-12-14,2,10.1
D1468,2025-12-15,1,7.89
D1468,2025-12-16,2,9.96
D1468,2025-12-17,1,10.31
D1468,2025-12-18,1,9.34
D1468,2025-12-19,2,10.98
D1468,2025-12-20,1,6.39
D1468,2025-12-21,2,7.97
D1468,2025-12-22,2,6.73
D1468,2025-12-23,2,11.0
D1468,2025-12-24,0,11.06
D1468,2025-12-25,1,11.0
D1468,2025-12-26,1,8.6
D1468,2025-12-27,2,7.96
D1468,2025-12-28,0,11.19
D1468,2025-12-29,0,8.87
D1468,2025-12-30,2,7.25
D1468,2025-12-31,1,10.48
D1468,2026-01-01,2,11.33
D1468,2026-01-02,1,7.03
D1468,2026-01-03,1,11.37
D1468,2026-01-04,0,7.55
D1468,2026-01-05,1,8.44
D1468,2026-01-06,0,7.42
D1468,2026-01-07,2,10.36
D1468,2026-01-08,0,6.12
D1469,2025-10-11,5,1.1
D1469,2025-10-12,9,2.53
D1469,2025-10-13,4,2.12
D1469,2025-10-14,8,2.43
D1469,2025-10-15,14,2.39
D1469,2025-10-16,8,2.19
D1469,2025-10-17,9,3.31
D1469,2025-10-18,6,2.7
D1469,2025-10-19,14,2.54
D1469,2025-10-20,9,1.66
D1469,2025-10-21,14,2.0
D1469,2025-10-22,4,3.26
D1469,2025-10-23,7,3.89
D1469,2025-10-24,5,1.26
D1469,2025-10-25,7,3.0
D1469,2025-10-26,12,3.47
D1469,2025-10-27,14,1.89
D1469,2025-10-28,13,3.66
D1469,2025-10-29,11,1.44
D1469,2025-10-30,13,2.98
D1469,2025-10-31,13,3.38
D1469,2025-11-01,9,2.85
D1469,2025-11-02,7,3.51
D1469,2025-11-03,9,3.55
D1469,2025-11-04,11,1.31
D1469,2025-11-05,8,2.33
D1469,2025-11-06,9,3.69
D1469,2025-11-07,7,1.85
D1469,2025-11-08,11,2.34
D1469,2025-11-09,9,1.24
D1469,2025-11-10,6,3.99
D1469,2025-11-11,9,1.29
D1469,2025-11-12,10,3.16
D1469,2025-11-13,13,3.38
D1469,2025-11-14,9,3.26
D1469,2025-11-15,13,2.0
D1469,2025-11-16,7,1.08
D1469,2025-11-17,12,3.95
D1469,2025-11-18,4,3.93
D1469,2025-11-19,9,3.47
D1469,2025-11-20,9,1.6
D1469,2025-11-21,10,2.69
D1469,2025-11-22,5,1.76
D1469,2025-11-23,13,1.56
D1469,2025-11-24,14,2.12
D1469,2025-11-25,13,2.47
D1469,2025-11-26,5,2.04
D1469,2025-11-27,8,1.73
D1469,2025-11-28,9,2.59
D1469,2025-11-29,6,3.31
D1469,2025-11-30,11,1.6
D1469,2025-12-01,4,2.4
D1469,2025-12-02,6,1.7
D1469,2025-12-03,7,1.42
D1469,2025-12-04,13,1.09
D1469,2025-12-05,12,1.91
D1469,2025-12-06,12,2.62
D1469,2025-12-07,11,1.57
D1469,2025-12-08,10,1.52
D1469,2025-12-09,13,3.22
D1469,2025-12-10,9,2.26
D1469,2025-12-11,11,3.47
D1469,2025-12-12,5,2.04
D1469,2025-12-13,6,3.62
D1469,2025-12-14,4,1.52
D1469,2025-12-15,9,2.3
D1469,2025-12-16,9,1.98
D1469,2025-12-17,5,1.09
D1469,2025-12-18,8,2.83
D1469,2025-12-19,9,1.48
D1469,2025-12-20,9,2.24
D1469,2025-12-21,9,3.62
D1469,2025-12-22,12,2.62
D1469,2025-12-23,7,1.03
D1469,2025-12-24,9,1.98
D1469,2025-12-25,5,1.67
D1469,2025-12-26,12,3.72
D1469,2025-12-27,13,2.73
D1469,2025-12-28,14,2.74
D1469,2025-12-29,9,2.78
D1469,2025-12-30,9,1.52
D1469,2025-12-31,6,3.29
D1469,2026-01-01,5,1.45
D1469,2026-01-02,6,2.14
D1469,2026-01-03,6,2.63
D1469,2026-01-04,5,2.75
D1469,2026-01-05,5,2.46
D1469,2026-01-06,8,3.47
D1469,2026-01-07,4,3.79
D1469,2026-01-08,14,3.29
D1470,2025-10-11,14,2.55
D1470,2025-10-12,7,2.85
D1470,2025-10-13,11,2.82
D1470,2025-10-14,7,3.25
D1470,2025-10-15,8,3.12
D1470,2025-10-16,9,2.2
D1470,2025-10-17,10,1.99
D1470,2025-10-18,13,2.43
D1470,2025-10-19,6,2.67
D1470,2025-10-20,11,1.38
D1470,2025-10-21,10,1.25
D1470,2025-10-22,8,1.62
D1470,2025-10-23,8,3.58
D1470,2025-10-24,12,2.83
D1470,2025-10-25,13,3.83
D1470,2025-10-26,8,3.14
D1470,2025-10-27,6,3.87
D1470,2025-10-28,6,1.03
D1470,2025-10-29,5,1.49
D1470,2025-10-30,14,1.09
D1470,2025-10-31,7,2.64
D1470,2025-11-01,4,1.4
D1470,2025-11-02,13,3.85
D1470,2025-11-03,8,1.5
D1470,2025-11-04,6,1.11
D1470,2025-11-05,14,3.93
